source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
카이스트 대신 전해드립니다,,2019-10-02 12:41:23,[비ㅣ] 밖에 비 온당 수업가기 싫당 ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30252/ 익명 아바타,96,95,,,,1,,13,2398166000502109,/story.php?story_fbid=2398166000502109&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 09:48:51,[논글 시험] 논글 시험이 2시간 반동안 보는 것으로 잡혀 있는데 혹시 적당히 B받을 정도로 치르고 빨리 나온다면 몇분만에 나올 수 있나요..ㅎ 뒤에 일이있어서 경험자들 조언 부탁드려요! ---------- #구매와_판매  https://talkyou.in/pages/KaDaejeon/posts/30248/ 익명 아바타,1,1,,,,,,6,2398040193848023,/story.php?story_fbid=2398040193848023&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 09:33:45,[미적분학2 라이프] 미2 결석 4번까지는 아무 불이익 없는거 맞죠? 그러면 출석점수는 따로 없고 결석 5번부터 그다만 있는건가요? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30247/ 익명 아바타,1,1,,,,,,3,2398031323848910,/story.php?story_fbid=2398031323848910&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 08:41:07,"[위험한 장소] 사랑관 옆에 갇혔던 넙죽이입니다. 비 안맞고 소망관까지 가고 싶었던 저는, 가본 적이 없던 카이라운지를 경유하여 소망관까지 갈 수 있으리라고 생각하였습니다. 따라서 사랑관으로 들어간 뒤 좌회전 후 직진하면 보이는 삼중문을 지나쳤지요. 세 번째 문을 통과하고 보니, 사방이 벽으로 막힌 것을 확인하였습니다. 길이 없음을 알고는, 다시 돌아가려고 문을 열려고 하였는데... 세 번째 문은 밖으로만 열리고 안으로는 접히지 않았습니다. 더 큰 문제는 바깥에 손잡이가 없다는 사실입니다. 즉, 다시 사랑관으로 들어가지 못하는 상황이었습니다. 다행히 사랑관의 자던 친구를 깨워 탈출하기는 하였습니다. 여러분은 이 곳에 들어가고 싶으면 항상 친구를 동행하세요... ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30246/ 익명 아바타",18,13,,,5,,,,2397999253852117,/story.php?story_fbid=2397999253852117&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 06:52:53,[우산좀 그만 뽀려가 슈앙] 카이스트 학생들은 돈이 없나요 우산 좀 그만 가져가세요 방 앞에 세워둔 우산은 양심껏 손대지 말아야지 우산을 뽀려가면 어쩌자는 겁니까 암만 없어도 그렇지 도덕성도 없어서야;    어이가 없으니 ㅋㅌㄱㄹㄴ ㅂㅅㄱ ㅅㄷ 가다 거위 똥이나 밟아라 퉷 ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30245/ 익명 아바타,11,10,,,,,1,2,2397942057191170,/story.php?story_fbid=2397942057191170&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 02:58:49,[teamKAIST 'Save the Earth' Global Challenge] 혹시 teamKAIST 'Save the Earth' Global Challenge 참가하고 싶은데 팀 아직 못구한분 계신가요?  관심 있으시면 댓글 남겨주세요!! ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30244/ 익명 아바타,8,8,,,,,,3,2397812683870774,/story.php?story_fbid=2397812683870774&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 02:14:58,"[어은동 밤길 조심하세요] 10/1에서 10/2로 넘어가는 밤 12시 경에 궁동에서 어은동으로 넘어오는 길에서 수상한 남자를 목격했습니다.  저는 여자친구와 같이 궁동에서 어은동으로 넘어오는 달구지 막창쪽 골목을 걸어가고 있었습니다. 제 앞에는 짧은 치마를 입으신 여성분이 걷고 계셨고 그 뒤에는 어떤 남성이 그 여성을 뒤따라 가듯이 걷고 있었습니다. 저도 사람을 함부로 의심하려고 하기는 싫었지만 직감적으로 이상한 기운을 느껴서 혹시라도 안 좋은 일이 일어날까봐 여자친구와 함께 그 남자를 예의주시하며 뒤따라 갔습니다. 가장 이상했던 점은 여성분이 차를 피하기 위해 멈추면 남자도 똑같이 멈추고 딴짓을 하는척 하다가 다시 걸으면서여성분과 거리를 유지하며 걸었다는 것입니다. 남자는 차를 굳이 피하지 않아도 되는 상황이었기 때문에 정말 이상했습니다. 그 여성분을 어디서부터 뒤따라 갔는지는 저희도 모르겠습니다. 아마도 궁동에서부터 뒤따라 간 것 같습니다.  저희 앞에 가시던 여성분도 이상한 느낌을 받으셔서 그런지 걸음을 되게 빠르게 걸으시고 전화도 하시는 것 같았습니다. 그리고 피자마루 쪽에서 유성구청으로 가는 방향으로 가시다가 재빠르게 무단횡단 하신 다음에 다시 어은동 골목으로 들어가셨습니다. 저희는 남자를 계속 뒤쫓았는데 남자는 그 여성분을 놓친 것 같아하며 어은동 세븐일레븐 앞 택시정거장에서 계속 서성거렸습니다. 목적지가 없는 사람처럼 한참을 서성거리다 다시 어은동 골목으로 들어갔고 편의점 CU 앞쪽에서 서성거리는 것을 마지막으로 목격하였습니다.  물론 저희가 예민하게 반응하는 것일 수도 있습니다. 하지만, 저희가 느끼기에 그 여성분은 불안해하고 초조해 보이셨습니다. 아마도 그 여성분도 카이스트 학생이신 것 같아서 혹시나 하는 마음에 여기에 올려봅니다. 남자는 모자를 썼고 청남방에 검은색 바지를 입었습니다 그리고 허리에 둘러매는 작은 가방을 뒤쪽으로 매고 있었습니다.  물론 남자의 정확한 의도는 알 수 없습니다만 저희 둘이 보기에는 충분히 의심이 가는 상황이었고 조심해서 나쁠 것 하나 없다고 생각하기 때문에 이러한 일이 있었음을 최대한 많은 사람에게 알리고자 이렇게 글을 씁니다. 어은동이 카이스트 학생들이 많아 비교적 안전하다고는 하지만 항상 조심하며 다니시고 혹시라도 이와 같이 위험한 것 같은 상황을 목격하신다면 그냥 지나치지 마시고 도움을 주시면 좋을 것 같습니다.    ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30243/ 익명 아바타",173,129,,,,9,35,6,2397788493873193,/story.php?story_fbid=2397788493873193&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 01:50:01,[학자금 계좌 변경] 안녕하세요 혹시 학자금 받는 계좌를 중간에 변경하고 싶은데 어떻게 해야하나요?? ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30242/ 익명 아바타,1,1,,,,,,,2397773627208013,/story.php?story_fbid=2397773627208013&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 01:31:58,[세 가지 소원] 무엇이든 딱 세 가지 소원이 이루어질 수 있다면  뭘 비실 건가요?     진짜 진지하게 머리쓰는 중     ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30241/ 익명 아바타,2,2,,,,,,7,2397757770542932,/story.php?story_fbid=2397757770542932&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 00:19:46,"[한글, 문자, 문명 조별 발표] 안녕하세요 시정곤 교수님의 한글, 문자, 문명 3조인 학생입니다! 저희 조가 다음주 발표인데 제가 다른 조원분들이 누구신지 몰라서ㅠㅠ 혹시 카톡방이 있거나 만들어야 하면 아래 계정으로 페메주시면 감사하겠습니다! ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30240/ 익명 아바타",12,9,,,,3,,3,2397708840547825,/story.php?story_fbid=2397708840547825&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 23:53:07,"[삼위일체] 손놓 + 이어폰 + 휴대폰    제발 자전거 탈 때는 주변 사람, 주변 차량 생각도 하면서 탑시다.. ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30239/ 익명 아바타",2,2,,,,,,,2397684090550300,/story.php?story_fbid=2397684090550300&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 19:36:11,[ZET] 지금 사용하려는데 한 대도 안 뜨네요 다른 분들은 어떠신가요? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30234/ 익명 아바타,,,,,,,,3,2397501090568600,/story.php?story_fbid=2397501090568600&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 23:36:45,[키 분실] 안녕하세요!! 혹시 길바닥이나 건물 안에서 키를 주우신분 계신가요?? 키 2개를 고리에 묶어놨는데 바지 주머니 안에서 흘린거 같아요 ㅠㅠ 주우신 분 댓글 남겨주시면 사례하겠습니다!! ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30238/ 학사과정 19학번 이훈준,5,2,,,,3,,2,2397669107218465,/story.php?story_fbid=2397669107218465&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 21:43:18,[사랑관 비데 언제 고쳐지나요] 정전 사태 이후로 사랑관 비데가 안나오는데 언제 고쳐지나요? ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30237/ 익명 아바타,2,2,,,,,,,2397588457226530,/story.php?story_fbid=2397588457226530&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 21:37:54,"[기숙사 와이파이 건의사항 등록합시다]  자치단체가 학교행정팀 직접 찾아간다고는 하지만 일반학생들의 수십건 문의도 굉장히 효과적이지 않을까요. 한 두학기 문제도 아니고 대체 언제 개선되나요. 관계자들이 열심히 하는것과 별개로 이런 와이파이로는 더 못 살겠네요. 각자가 하고 싶은 문의사항, 건의사항 직접 전달하는 겁니다. 도와주세요.  ----------    익명 아바타",32,32,,,,,,1,2397584560560253,/KaDaejeon/photos/a.1511824589136259/2397584560560253
카이스트 대신 전해드립니다,,2019-10-01 20:39:40,"[피부과 추천] 미용 목적이 아닌, 질병 쪽 진료하시는 피부과 없을까요? 대부분 여드름 치료같은 미용 목적이 많더라구요... 대전 피부과 추천 부탁드려요! ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30235/ 익명 아바타",한동훈,1,,,,,,1,2397540803897962,/story.php?story_fbid=2397540803897962&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 17:23:38,"[의경 + 공군이요] 이번에 대전청에서 10월 17일 아침 8시 20분에 의경시험을 보는 남학생입니당. 1\. 끝나는 시각은 예정 시각대로 오후 3시 정도 될까요? (시험 보는 주의 직전에 해당하는 주라서, 수업 안가면 좀 불안하네요..) 2\. 대전청은 3초 버티기가 아니라, 1분에 20개의 팔굽혀펴기만 통과하면 되나요? 3\. 조만간 2~3월 공군 입영 일짜 관련 공지가 뜰텐데, 면접 날 배정은 랜덤인가요?      아니면 일찍 지원할수록 빠른 면접 날로 배정되나요?      (절대도 빠지만 안되는 수업 요일은 피해야 할 것 같아서요 ㅠㅠ)    의경을 지원하신 분들, 공군잘알이신 분들 알려주시면 감사하겠습니다~ㅠㅠ    ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30231/ 익명 아바타",,,,,,,,7,2397426223909420,/story.php?story_fbid=2397426223909420&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 17:15:59,[강의 드랍 w] 드랍해서 W남으면 나중에 불이익이 큰가요 ..? 아니면 나중에 꼭 다시 들어서 채워야 하나요 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30230/ 익명 아바타,,,,,,,,5,2397422233909819,/story.php?story_fbid=2397422233909819&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 16:25:58,[안경 분실] 성실관 5층에서 동그란 안경을 분실한 것 같습니다. 혹시 습득하신 분은 댓글 달아주시면 감사하겠습니다ㅠ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30229/ 학사과정 18학번 송원근,,,,,,,,1,2397398697245506,/story.php?story_fbid=2397398697245506&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 19:27:12,[카이마루 카드]  카이마루 뚝배기 쪽 식탁 위에서 PAK EUN HEE라고 적힌 파란색 카드를 습득해서 교양분관 사무실에 맡겨 놓았습니다!  ----------    익명 아바타,1,1,,,,,,1,2397495160569193,/KaDaejeon/photos/a.1511824589136259/2397495160569193
카이스트 대신 전해드립니다,,2019-10-01 17:41:43,[메이플] 친구가 하도 메이플을 해서 한번 시작해봤는데 존잼이네요ㅎ 오늘은 무려 메이플 6000일이래요 6000일 이벤트 하러 가야징 모두 즐메하세용 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30232/ 익명 아바타,26,23,2,1,,,,9,2397434780575231,/story.php?story_fbid=2397434780575231&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 15:07:54,[일반물리학실험 1 Exp6. Moment of Inertia] 일반물리학실험 1 관성 모멘트 구하는 실험에서 실수로 회전축의 반지름 구하는 것(아무 물체도 올리지 않았을 때)을 깜빡했습니다ㅠㅠ 혹시 회전축 반지름을 측정한 분이 있으시다면 알려 주실 수 있나요? 감사합니다! ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30227/ 익명 아바타,,,,,,,,1,2397357167249659,/story.php?story_fbid=2397357167249659&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 15:16:47,"[생명과 로드] 내년에 생명과 진입하려고 하는데 생명과 전공 과목들의 상대적인 로드가 어떻게 되나요? 전선, 전필 모두 환영입니다. 들어 보신 과목 있으시면 공유 부탁드립니다ㅠ (+생명과에서는 분생 단위로 과목 로드를 나타낸다는데 그건 어떻게 되는 건가요?) ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30228/ 익명 아바타",11,11,,,,,,13,2397361427249233,/story.php?story_fbid=2397361427249233&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 14:29:01,[지혜관 화장실 수리] 지혜관 5층 화장실 비데가 고장난 것 같아요 이런거는 어디에다가 말해야하나요? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30223/ 익명 아바타,,,,,,,,1,2397338517251524,/story.php?story_fbid=2397338517251524&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 12:39:36,[파팔라도 정형외과] 파팔라도엔 정형외과 진료는 없나요?? 학교 밖 병원을 가야하나.. ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30219/ 익명 아바타,,,,,,,,,2397284907256885,/story.php?story_fbid=2397284907256885&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 12:32:20,[카이스트 피부과] 카이스트 피부과 이용해 보신 분들 계시나요??? 가격이랑 잘은 어떻나요??? 그냥 외부 피부과를 가는게 훨씬 좋은가요?? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30218/ 익명 아바타,,,,,,,,1,2397281093923933,/story.php?story_fbid=2397281093923933&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 15:06:59,"[핸드폰 분실] 어제 새벽에 신학관 옥상에서 핸드폰을 분실 하였습니다. 핸드폰 기종은 갤럭시 노트 9이고, 투명 케이스 입니다 ㅜㅜ 소중한 핸드폰이니 혹시 팢으신 분은 아래 댓글로 연락바랍니다. ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30226/ 익명 아바타",18,9,2,,,7,,3,2397356590583050,/story.php?story_fbid=2397356590583050&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 15:06:04,"[자전거]      오늘 12시경 자전거를 쪽문에 세워두고, 30분 후에 돌아왔을 때 사진처럼 안장이 일부 찢어져 있었습니다.  크기나 모양이 굉장히 손톱 자국 같은데, 안장이 찢어질 때까지 누르셨으면 고의이건 아니건 몰랐으리라 생각이 되지 않습니다.   비싼건 아니어도 3~4만원 정도 하는 안장인데,  밥먹고 나와서 너무 기분이 불쾌했습니다.  혹시라도 본인이 이렇게 하셨다면, 댓글이라도 남겨주셨으면 좋겠습니다.  ----------    익명 아바타",5,,,,,1,4,3,2397356183916424,/KaDaejeon/photos/a.1511824589136259/2397356183916424
카이스트 대신 전해드립니다,,2019-10-01 14:31:32,[You] 모두가 말했었어 둘이 잘 어울린다고 그럴 땐 넌 내 품에 기대어왔어 이젠 눈을 감으면 꿈속에서 널 만나 긴 밤을 지내다 널 아침이 되면 난 잠에서 깨어 다시 보내고 난 후 아파 눈물 흘리겠지 You 비가 오는 거리에 혼자 버려진 채로 서 있는 널 생각해 봤니 혼자 있는 밤이면 니가 잠이 들던 자리에 슬피 우는 나의 눈물로 모두 젖어들 거야 . . 그래도 당신은 울지 말아요 그건 나 하나로 족하니까   --- ---------- #연애  #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30224/ 익명 아바타,4,2,,,,2,,1,2397339707251405,/story.php?story_fbid=2397339707251405&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 13:43:57,[악뮤 이과였네요.. ㄷㄷ] 어떻게 이별까지 사랑하겠어 null 사랑하는거지.. ㄷㄷㄷ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30222/ 익명 아바타,106,86,13,,1,5,1,23,2397318637253512,/story.php?story_fbid=2397318637253512&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 13:12:21,[손놓충님들] 진짜 정말 진짜 너무 궁금한데 왜 두손 놓고 타요? 양손으로 폰하려고? 몸 숙이기 싫어서?    설마 간지나보여서???(저한테는 가정교육 제대로 안받은 사람으로 보이는데 본인이 그렇다면 뭐ㅎ) 여튼 정말 너무 궁금합니다 좋은 점이 정말 진짜 단 하나도 없어 보이거든요 덧글로 나타나기 부끄러우시면 익명글도 환영    \+ 아 병가와 부상치료비ㅎㅎㅎ 그렇담 큰그림 ㅇㅈ합니다 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30220/ 익명 아바타,14,14,,,,,,8,2397303163921726,/story.php?story_fbid=2397303163921726&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 12:20:33,[민증 습득] 반기태씨 민증이랑 보안카드 창의관 옆 흡연부스 근처에서 습득하여 도서관 1층에 맡겨두었습니다 찾아가세요 ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30217/ 익명 아바타,,,,,,,,,2397274063924636,/story.php?story_fbid=2397274063924636&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 12:02:28,[도서관 지갑 습득] 17학번 심재휴씨 도서관에서 지갑 습득하여 1층 인포메이션 데스크에 맡겨두었습니다. 찾아가세요~ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30215/ 익명 아바타,,,,,,,,2,2397264963925546,/story.php?story_fbid=2397264963925546&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 12:00:36,[9/26 저번주 목요일 티쏘 시계를 분실했습니다ㅠㅠ] 저번주 목요일(9/26)에 산업경영동 근처 혹은 갈릴레이관에서 티쏘 시계를 분실했습니다. 혹시 발견하신 분은 01049030931로 연락 부탁드립니다. 사례하겠습니다!!! 감사합니다. ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30214/ 익명 아바타,,,,,,,,,2397263903925652,/story.php?story_fbid=2397263903925652&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 12:17:57,[메이플 6000일] 아맞다 6000일 의자잠수! 카이스트 메창여러분 뎀스와 경쿠보따리 잊지마세요~ 전 수업가기전에 잠수태우려고 점심밥을 잃어버렷으니 ㅋㅌㄱㄹㄴ ㅂㅅㄱㅅㄷ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30216/ 익명 아바타,3,3,,,,,,1,2397272553924787,/story.php?story_fbid=2397272553924787&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 11:18:49,"[알아두면 쓸데없는 잡다한 지식] 19 매 달 첫째주의 기준은 목요일이 포함되어 있느냐 아니느냐로 나누면 편하다. 예를 들어, 이번 달(10월)의 첫째 주 금요일은 10월 4일이고 다음 달(11월)의 첫째 주 금요일은 11월 1일이 아닌 11월 8일이다 (수정) 편한것이 아니라 정해진 규칙이다 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30213/ 익명 아바타",13,13,,,,,,1,2397240873927955,/story.php?story_fbid=2397240873927955&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 10:36:13,[미생물학 출첵] 저희 요즘 미생물학 출첵하시나요? 처음에조금 나가고 안간지가 조금돼서..ㅎ 혹시 아시는 분 댓글좀 부탁드려요ㅜ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30210/ 익명 아바타,,,,,,,,3,2397216040597105,/story.php?story_fbid=2397216040597105&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 10:25:41,[DDDN피자 vs 더큰도시락 피자] 어느 쪽이 더 먹을만 한가요 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30209/ 익명 아바타,,,,,,,,1,2397209920597717,/story.php?story_fbid=2397209920597717&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 10:13:15,[오늘] 전산망개론 출석했나요?? 저번주에 출석하셨었어서ㅠ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30208/ 익명 아바타,,,,,,,,,2397203693931673,/story.php?story_fbid=2397203693931673&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 10:41:09,[국군의 날] 오늘은 제 71주년 국군의 날입니다. 주위에 군인 친구가 있다면 감사한 마음을 전해보는건 어떨까요? ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30212/ 익명 아바타,26,26,,,,,,11,2397218907263485,/story.php?story_fbid=2397218907263485&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 10:38:52,[슬리퍼] 오늘 오전 6~7시경 술드시고 세종관 저희방에서 취침 시도하신 분 녹색 욕실 슬리퍼 찾아가세요~!! ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30211/ 익명 아바타,4,3,1,,,,,1,2397217597263616,/story.php?story_fbid=2397217597263616&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 09:06:30,[스팸!?]  혹시 이런 메일 받은 사람 있나요?  스팸인가요...      ----------    익명 아바타,,,,,,,,1,2397169200601789,/KaDaejeon/photos/a.1511824589136259/2397169200601789
카이스트 대신 전해드립니다,,2019-10-01 03:14:03,[요즘 친구들] 안녕하세요..    궁금한점이 생겨서 문의 드리게 되었습니다.    요즘 친구들 tv보나요??    스폰지밥 뚱이 아는지 궁금해요 ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30204/ 익명 아바타,,,,,,,,1,2396982713953771,/story.php?story_fbid=2396982713953771&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 09:40:03,[서측 분실물] 일요일날 서측체육관에서 시계를 잃어버렸어요 혹시라도 댓글사진과 같은 시계를 보면 메세지 주세요! 그리고 서측체육관 분실물을 따로 보관하는 곳이 있나요?? ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30207/ 익명 아바타,12,6,,,,6,,1,2397186767266699,/story.php?story_fbid=2397186767266699&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 08:53:15,[다솜관 에어컨] 다른 기숙사는 에어컨 나온다는데 왜 다솜은 안나오나요..??? 아니면 나오는데 저희방이 이상한건가요?? 더워서 미치겠어요... ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30205/ 익명 아바타,2,,,,,2,,4,2397162983935744,/story.php?story_fbid=2397162983935744&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 02:21:10,"[나래관 새벽 쿵쾅님께] 안녕하세요 나래관 새벽 쿵쾅님, 나래관에 거주하는 한 늙은이 입니다. 새벽 2-3시만 되면 쿵쿵쿵쿵쿵쿵쿵쿵쿵! 당신의 리드미컬한 발자국 소리를 자꾸 제게 들려주시네요. 그거 아십니까? 나래관은 방음은 잘되지만, 쿵쿵쿵쿵 발자국 소리는 아주 잘 들립니다. 제발! 제가 잠 좀 잘 수 있게 도와주세요! 나래관은 발자국 소리가 아주 잘 들립니다! 내일부터는 나래관 새벽 쿵쾅님이 아닌, 나래관 소복소복님으로 마주할 수 있으면 좋겠습니다 :) 이 깊은 새벽에도 아직 주무시지 않으시는 것 같지만, 곧 주무시길 바라며 좋은 밤 되세요 :) ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30201/ 익명 아바타",,,,,,,,,2396953327290043,/story.php?story_fbid=2396953327290043&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 03:13:27,[사랑관 5층 에어팟 분실] 사랑관 5층 화장실에서 에어팟을 발견했습니다!  연결해보니 Airpod KDY였습니당  댓글로 연락주세요~~~   ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30203/ 익명 아바타,1,1,,,,,,1,2396982383953804,/story.php?story_fbid=2396982383953804&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 02:32:42,[역시 배란기] 가슴부음+성욕터짐+배란통+여드름+식욕터짐 다 싫다 에스트로겐도 프로게스테론도 FSH도 LH도 꺼지셈 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30202/ 익명 아바타,6,3,,,,3,,,2396960100622699,/story.php?story_fbid=2396960100622699&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 00:53:52,[흡연부스]  도대체  왜 흡연부스 놔두고 흡연부스 옆에 서서 담배 피는 건가요? 님들은 변기에서 똥 안싸고 칸 밖에서 싸세요?  특히 창의관 뒷쪽 흡연부스에서 많이 그러시던데 이유가 궁금합니다.  ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30199/ 익명 아바타,10,10,,,,,,1,2396901663961876,/story.php?story_fbid=2396901663961876&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 00:53:46,"[카드를 분실했습니다,,] 8시반에서 어은 캠프 피시방에서 기숙사로 오는 길에 파란색 카드를 분실했습니다 ㅜㅜ 피시방에 없던걸 봐서 오던 길에 떨어뜨린것 같습니다 혹시 교내에서 파란색 카드 습득하신 분 계시면 010 47일구 65공6이나 댓글 계정으로 연락 주세요 사례해드릴게요 ㅜㅜ 파란색 농협 카드고 이름 써져 있던걸로 기억합니다    ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30198/ 학사과정 19학번 김태영",3,2,,,,1,,1,2396901540628555,/story.php?story_fbid=2396901540628555&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 00:50:34,[교분 뒷문 흡연러] 슬슬 또 올라오네요. 담배냄새가... 제발 진리관 앞에 있는 흡연부스나 교분과 매점 사이에 있는 흡연부스로 좀 걸어가세요. 왜 많고 많은 흡연부스 냅두고 교분 뒤에서 뻐끔뻐끔대는거야.... 2층 열람실 창문 다 열려있단말입니다 ㅜㅜ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30197/ 익명 아바타,6,6,,,,,,,2396894803962562,/story.php?story_fbid=2396894803962562&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-01 00:38:29,[독일어권 문화 이해 시험] 민항기 교수님 독일어권 문화 이해 들어보신분이 있나요? 중간/기말이 어떻게 나오는지 궁금합니다 ㅠㅠ ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30195/ 익명 아바타,,,,,,,,,2396886607296715,/story.php?story_fbid=2396886607296715&id=1384103428575043
